subject,body,text,category,category_id,id
🎟️ Your Chance to See Stories From the Lost in Zottegem Tickets Going Fast!,The final stop of ! Stories From the Lost live in Zottegem at dunk!studios on 13-05-2021.,🎟️ Your Chance to See Stories From the Lost in Zottegem Tickets Going Fast! The final stop of ! Stories From the Lost live in Zottegem at dunk!studios on 13-05-2021.,concert_promotion,6,music_535
🎟️ Your Chance to See Lizzo performing hits like [] Limited Seats Available,"Don't just stream—experience Lizzo live at Saturday Night Live, New York, on 12-04-2025.","🎟️ Your Chance to See Lizzo performing hits like [] Limited Seats Available Don't just stream—experience Lizzo live at Saturday Night Live, New York, on 12-04-2025.",concert_promotion,6,music_536
🎟️ See NCT 127 in Los Angeles for the  tour Don't Miss Out!,"The atmosphere will be electric! NCT 127 performs ['Kick It', 'Whiplash', 'Lemonade', 'Walk', '2 Baddies', 'Fact Check'] at Crypto.com Arena, Los Angeles, on 01-08-2025.","🎟️ See NCT 127 in Los Angeles for the  tour Don't Miss Out! The atmosphere will be electric! NCT 127 performs ['Kick It', 'Whiplash', 'Lemonade', 'Walk', '2 Baddies', 'Fact Check'] at Crypto.com Arena, Los Angeles, on 01-08-2025.",concert_promotion,6,music_537
"🤘 Don't Miss Prateek Kuhad performing hits like ['Shehron Ke Raaz', 'Cold/mess', 'Tune kaha', 'Kuch Din', 'The Last Time', 'Tere Hi Hum', 'Just Like A Movie', 'Did you/fall apart', 'Tum jab paas', '', 'O Piya', 'Mulaqat', 'Pause', 'With you/for you', '100 words', 'All I Need', 'For your time', 'Kho Gaye Hum Kahan'] Tickets Going Fast!","Prateek Kuhad brings  to Corner Hotel, Melbourne, 06-09-2024. Tickets at https://www.setlist.fm/setlist/prateek-kuhad/2024/corner-hotel-melbourne-australia-7b5516b0.html.","🤘 Don't Miss Prateek Kuhad performing hits like ['Shehron Ke Raaz', 'Cold/mess', 'Tune kaha', 'Kuch Din', 'The Last Time', 'Tere Hi Hum', 'Just Like A Movie', 'Did you/fall apart', 'Tum jab paas', '', 'O Piya', 'Mulaqat', 'Pause', 'With you/for you', '100 words', 'All I Need', 'For your time', 'Kho Gaye Hum Kahan'] Tickets Going Fast! Prateek Kuhad brings  to Corner Hotel, Melbourne, 06-09-2024. Tickets at https://www.setlist.fm/setlist/prateek-kuhad/2024/corner-hotel-melbourne-australia-7b5516b0.html.",concert_promotion,6,music_538
🎤 Experience Justin Bieber for the  tour – One Night Only!,"The atmosphere will be electric! Justin Bieber performs [] at Timepiece, Exeter, on 25-09-2025.","🎤 Experience Justin Bieber for the  tour – One Night Only! The atmosphere will be electric! Justin Bieber performs [] at Timepiece, Exeter, on 25-09-2025.",concert_promotion,6,music_539
🎤 Catch Jay Chou Live at Kai Tak Stadium 🎟️ Get Tickets Now!,Prepare for an audiovisual spectacle! Jay Chou brings Carnival World Tour to Kai Tak Stadium on 28-06-2025 in Hong Kong.,🎤 Catch Jay Chou Live at Kai Tak Stadium 🎟️ Get Tickets Now! Prepare for an audiovisual spectacle! Jay Chou brings Carnival World Tour to Kai Tak Stadium on 28-06-2025 in Hong Kong.,concert_promotion,6,music_540
🔥 Catch Ariana Grande Live at Saturday Night Live Epic Night Ahead!,"Experience Ariana Grande like never before. Saturday Night Live, New York, 12-10-2024. Top songs include [""I'm Gonna Keep It Low-Key Tonight""].","🔥 Catch Ariana Grande Live at Saturday Night Live Epic Night Ahead! Experience Ariana Grande like never before. Saturday Night Live, New York, 12-10-2024. Top songs include [""I'm Gonna Keep It Low-Key Tonight""].",concert_promotion,6,music_541
💥 Don't Miss A. R. Rahman for the  tour Secure Your Spot!,"The icon returns! A. R. Rahman live at The Theatre at Great Canadian Casino Resort, Toronto, 10-10-2025.","💥 Don't Miss A. R. Rahman for the  tour Secure Your Spot! The icon returns! A. R. Rahman live at The Theatre at Great Canadian Casino Resort, Toronto, 10-10-2025.",concert_promotion,6,music_542
"✨ Get Ready for Mayday Parade performing hits like ['Under My Sweater', 'Jersey', ""I'd Hate to Be You When People Find Out What This Song Is About"", 'Piece of Your Heart', 'Kids in Love', 'By the Way', 'Pretty Good To Feel Something', 'Oh Well, Oh Well', 'Black Cat', 'Jamie All Over'] Epic Night Ahead!","A special night with Mayday Parade: Vibrant Music Hall, Waukee, 29-10-2025.","✨ Get Ready for Mayday Parade performing hits like ['Under My Sweater', 'Jersey', ""I'd Hate to Be You When People Find Out What This Song Is About"", 'Piece of Your Heart', 'Kids in Love', 'By the Way', 'Pretty Good To Feel Something', 'Oh Well, Oh Well', 'Black Cat', 'Jamie All Over'] Epic Night Ahead! A special night with Mayday Parade: Vibrant Music Hall, Waukee, 29-10-2025.",concert_promotion,6,music_543
🎉 Catch aespa Live for the SYNK : aeXIS LINE tour Secure Your Spot!,"Join aespa at ARIAKE ARENA in Tokyo on 13-10-2025! Experience hits like ['Armageddon', 'Set the Tone', 'Drift', 'Dirty Work', 'Good Stuff', 'Ketchup and Lemonade', 'Tornado', 'Blue', 'Hot Mess', 'Trick or Trick', 'Flowers', 'Lucid Dream', 'Thirsty', 'Angel #48', 'Better Things', 'ZOOM ZOOM', 'Rich Man', 'Kill It', 'Dark Arts', 'Next Level', 'Supernova', 'Whiplash', 'Girls', 'Sun and Moon', 'Live My Life', 'To the Girls'] and an unforgettable night for  fans.","🎉 Catch aespa Live for the SYNK : aeXIS LINE tour Secure Your Spot! Join aespa at ARIAKE ARENA in Tokyo on 13-10-2025! Experience hits like ['Armageddon', 'Set the Tone', 'Drift', 'Dirty Work', 'Good Stuff', 'Ketchup and Lemonade', 'Tornado', 'Blue', 'Hot Mess', 'Trick or Trick', 'Flowers', 'Lucid Dream', 'Thirsty', 'Angel #48', 'Better Things', 'ZOOM ZOOM', 'Rich Man', 'Kill It', 'Dark Arts', 'Next Level', 'Supernova', 'Whiplash', 'Girls', 'Sun and Moon', 'Live My Life', 'To the Girls'] and an unforgettable night for  fans.",concert_promotion,6,music_544
🎟️ Experience SUNMI at Show! Music Core Limited Seats Available,"One night only: SUNMI live at Show! Music Core, Goyang-si on 06-09-2025. Get your tickets now!","🎟️ Experience SUNMI at Show! Music Core Limited Seats Available One night only: SUNMI live at Show! Music Core, Goyang-si on 06-09-2025. Get your tickets now!",concert_promotion,6,music_545
❤️ Get Ready for Prateek Kuhad on 06-09-2024 – One Night Only!,"Good news, Melbourne! Prateek Kuhad is performing live at Corner Hotel on 06-09-2024 as part of their . Grab your tickets at https://www.setlist.fm/setlist/prateek-kuhad/2024/corner-hotel-melbourne-australia-7b5516b0.html!","❤️ Get Ready for Prateek Kuhad on 06-09-2024 – One Night Only! Good news, Melbourne! Prateek Kuhad is performing live at Corner Hotel on 06-09-2024 as part of their . Grab your tickets at https://www.setlist.fm/setlist/prateek-kuhad/2024/corner-hotel-melbourne-australia-7b5516b0.html!",concert_promotion,6,music_546
"🤘 Experience Sonu Nigam performing hits like ['Deewana Tera', 'Ab Mujhe Raat Din', 'Bijuria', 'Chaudhvin Ka Chand Ho', 'Likhe Jo Khat Tujhe', 'Suhani Raat Dhal Chuki', 'Tanhayee', 'Kabhi Alvida Naa Kehna', 'Main Shair To Nahin', 'Main Agar Kahoon', 'Sandese Aate Hain', 'Kal Ho Naa Ho', 'Abhi Mujh Mein Kahin'] 🎟️ Get Tickets Now!","The hottest ticket in town: Sonu Nigam at Oakland Arena, Oakland, 02-09-2023.","🤘 Experience Sonu Nigam performing hits like ['Deewana Tera', 'Ab Mujhe Raat Din', 'Bijuria', 'Chaudhvin Ka Chand Ho', 'Likhe Jo Khat Tujhe', 'Suhani Raat Dhal Chuki', 'Tanhayee', 'Kabhi Alvida Naa Kehna', 'Main Shair To Nahin', 'Main Agar Kahoon', 'Sandese Aate Hain', 'Kal Ho Naa Ho', 'Abhi Mujh Mein Kahin'] 🎟️ Get Tickets Now! The hottest ticket in town: Sonu Nigam at Oakland Arena, Oakland, 02-09-2023.",concert_promotion,6,music_547
"🕺 Join BigBang performing hits like ['Wild Bird', 'Welcome To The Mountains'] Be There!",BigBang adds a show in Hemsedal at Skarsnuten Hotel on 21-03-2025. Get your tickets now!,"🕺 Join BigBang performing hits like ['Wild Bird', 'Welcome To The Mountains'] Be There! BigBang adds a show in Hemsedal at Skarsnuten Hotel on 21-03-2025. Get your tickets now!",concert_promotion,6,music_548
💥 Don't Miss AGNEZ MO for the  tour Secure Your Spot!,Prepare for an audiovisual spectacle! AGNEZ MO brings  to Miami Beach Convention Center on 09-04-2022 in Miami Beach.,💥 Don't Miss AGNEZ MO for the  tour Secure Your Spot! Prepare for an audiovisual spectacle! AGNEZ MO brings  to Miami Beach Convention Center on 09-04-2022 in Miami Beach.,concert_promotion,6,music_549
🤘 Experience A. R. Rahman performing hits like [] 🎟️ Get Tickets Now!,"A special night with A. R. Rahman: Utilita Arena Birmingham, Birmingham, 18-10-2025.","🤘 Experience A. R. Rahman performing hits like [] 🎟️ Get Tickets Now! A special night with A. R. Rahman: Utilita Arena Birmingham, Birmingham, 18-10-2025.",concert_promotion,6,music_550
🎸 The Ultimate Ankur Tewari Experience on 17-10-2024 Be There!,"Ankur Tewari brings  to Phoenix Central Park, Sydney, 17-10-2024. Tickets at https://www.setlist.fm/setlist/ankur-tewari/2024/phoenix-central-park-sydney-australia-335364b1.html.","🎸 The Ultimate Ankur Tewari Experience on 17-10-2024 Be There! Ankur Tewari brings  to Phoenix Central Park, Sydney, 17-10-2024. Tickets at https://www.setlist.fm/setlist/ankur-tewari/2024/phoenix-central-park-sydney-australia-335364b1.html.",concert_promotion,6,music_551
🎸 Don't Miss Sam Divine for the  tour Don't Miss Out!,Sam Divine // Sydney // The Ivy // 01-11-2025. Get tickets at https://www.setlist.fm/setlist/sam-divine/2025/the-ivy-sydney-australia-434113f7.html.,🎸 Don't Miss Sam Divine for the  tour Don't Miss Out! Sam Divine // Sydney // The Ivy // 01-11-2025. Get tickets at https://www.setlist.fm/setlist/sam-divine/2025/the-ivy-sydney-australia-434113f7.html.,concert_promotion,6,music_552
🎶 Experience Johnny Lawhorn and the Pentagram String Band at Farewell Live & Loud!,Experience the  tour with Johnny Lawhorn and the Pentagram String Band live at Farewell on 31-10-2025.,🎶 Experience Johnny Lawhorn and the Pentagram String Band at Farewell Live & Loud! Experience the  tour with Johnny Lawhorn and the Pentagram String Band live at Farewell on 31-10-2025.,concert_promotion,6,music_553
🔥 Catch Nikhil D’Souza Live at St Pancras Old Church Epic Night Ahead!,Prepare for an audiovisual spectacle! Nikhil D’Souza brings  to St Pancras Old Church on 03-12-2018 in London.,🔥 Catch Nikhil D’Souza Live at St Pancras Old Church Epic Night Ahead! Prepare for an audiovisual spectacle! Nikhil D’Souza brings  to St Pancras Old Church on 03-12-2018 in London.,concert_promotion,6,music_554
🎸 Don't Miss MONSTA X for the  tour Don't Miss Out!,"It's official: MONSTA X is performing at ARIAKE ARENA in Tokyo on 20-09-2025. Experience ['N the Front', 'Beautiful Liar', 'WANTED', 'WHO DO U LOVE?', 'Play It Cool', 'Do What I Want', 'ZONE', 'Rodeo', 'Fire & Ice'] live!","🎸 Don't Miss MONSTA X for the  tour Don't Miss Out! It's official: MONSTA X is performing at ARIAKE ARENA in Tokyo on 20-09-2025. Experience ['N the Front', 'Beautiful Liar', 'WANTED', 'WHO DO U LOVE?', 'Play It Cool', 'Do What I Want', 'ZONE', 'Rodeo', 'Fire & Ice'] live!",concert_promotion,6,music_555
🔥 Catch The Raghu Dixit Project Live at Mahalaxmi Race Course Epic Night Ahead!,"Live in Mumbai: The Raghu Dixit Project at Mahalaxmi Race Course, 27-01-2024.","🔥 Catch The Raghu Dixit Project Live at Mahalaxmi Race Course Epic Night Ahead! Live in Mumbai: The Raghu Dixit Project at Mahalaxmi Race Course, 27-01-2024.",concert_promotion,6,music_556
"🎶 Experience Sunidhi Chauhan performing hits like ['A Love Like This', 'Without Your Love', 'I Like It the Way It Is', 'A Love Like This (reprise)', 'Songbird', 'This Is Love'] Don't Miss Out!","Early bird tickets end soon! Sunidhi Chauhan at Theatre Royal Drury Lane, London, 06-11-2024.","🎶 Experience Sunidhi Chauhan performing hits like ['A Love Like This', 'Without Your Love', 'I Like It the Way It Is', 'A Love Like This (reprise)', 'Songbird', 'This Is Love'] Don't Miss Out! Early bird tickets end soon! Sunidhi Chauhan at Theatre Royal Drury Lane, London, 06-11-2024.",concert_promotion,6,music_557
❤️ Join Enrique Iglesias for the  tour Limited Seats Available,Feel the energy as Enrique Iglesias rocks Mumbai at MMRDA Grounds Bandra-Kurla Complex on 29-10-2025. Tickets are moving fast!,❤️ Join Enrique Iglesias for the  tour Limited Seats Available Feel the energy as Enrique Iglesias rocks Mumbai at MMRDA Grounds Bandra-Kurla Complex on 29-10-2025. Tickets are moving fast!,concert_promotion,6,music_558
"🎶 Experience TWICE performing hits like ['TWICE Song', 'Talk That Talk', 'THIS IS FOR', 'Strategy', 'Like OOH-AHH', 'SIGNAL', 'BDZ', 'KNOCK KNOCK', 'Like a Fool', 'DEPEND ON YOU', 'SOMEONE LIKE ME', 'Going Crazy', 'Truth', 'ONE IN A MILLION', 'ME+YOU', 'KNOCK KNOCK', 'Going Crazy'] Don't Miss Out!","Good news, Seoul! TWICE is performing live at Korea University Hwajeong Gymnasium on 18-10-2025 as part of their . Grab your tickets at https://www.setlist.fm/setlist/twice/2025/korea-university-hwajeong-gymnasium-seoul-south-korea-434197ef.html!","🎶 Experience TWICE performing hits like ['TWICE Song', 'Talk That Talk', 'THIS IS FOR', 'Strategy', 'Like OOH-AHH', 'SIGNAL', 'BDZ', 'KNOCK KNOCK', 'Like a Fool', 'DEPEND ON YOU', 'SOMEONE LIKE ME', 'Going Crazy', 'Truth', 'ONE IN A MILLION', 'ME+YOU', 'KNOCK KNOCK', 'Going Crazy'] Don't Miss Out! Good news, Seoul! TWICE is performing live at Korea University Hwajeong Gymnasium on 18-10-2025 as part of their . Grab your tickets at https://www.setlist.fm/setlist/twice/2025/korea-university-hwajeong-gymnasium-seoul-south-korea-434197ef.html!",concert_promotion,6,music_559
✨ Your Chance to See SUNMI in Goyang-si Epic Night Ahead!,Feel the energy as SUNMI rocks Goyang-si at Show! Music Core on 30-08-2025. Tickets are moving fast!,✨ Your Chance to See SUNMI in Goyang-si Epic Night Ahead! Feel the energy as SUNMI rocks Goyang-si at Show! Music Core on 30-08-2025. Tickets are moving fast!,concert_promotion,6,music_560
🎟️ Experience Lady Gaga at Palau Sant Jordi Limited Seats Available,"Lady Gaga is back! Catch them live at Palau Sant Jordi, Barcelona, on 28-10-2025. Sing along to ['The Art of Personal Chaos', 'Bloody Mary', 'Abracadabra', 'Judas', 'Aura', 'Scheiße', 'Garden of Eden', 'Poker Face', 'Abracadabra', 'Perfect Celebrity', 'Disease', 'Paparazzi', 'LoveGame', 'Alejandro', 'The Beast', 'Killah', 'Zombieboy', 'The Dead Dance', 'LoveDrug', 'Applause', 'Just Dance', 'The Dead Dance', 'Wake Her Up!', 'Shadow of a Man', 'Kill for Love', 'Summerboy', 'Born This Way', 'Million Reasons', 'Shallow', 'Die With a Smile', 'Dance in the Dark', 'Come to Mama', 'Vanish Into You', 'Bad Romance', 'Credits', 'How Bad Do U Want Me', 'Perfect Illusion'] and more.","🎟️ Experience Lady Gaga at Palau Sant Jordi Limited Seats Available Lady Gaga is back! Catch them live at Palau Sant Jordi, Barcelona, on 28-10-2025. Sing along to ['The Art of Personal Chaos', 'Bloody Mary', 'Abracadabra', 'Judas', 'Aura', 'Scheiße', 'Garden of Eden', 'Poker Face', 'Abracadabra', 'Perfect Celebrity', 'Disease', 'Paparazzi', 'LoveGame', 'Alejandro', 'The Beast', 'Killah', 'Zombieboy', 'The Dead Dance', 'LoveDrug', 'Applause', 'Just Dance', 'The Dead Dance', 'Wake Her Up!', 'Shadow of a Man', 'Kill for Love', 'Summerboy', 'Born This Way', 'Million Reasons', 'Shallow', 'Die With a Smile', 'Dance in the Dark', 'Come to Mama', 'Vanish Into You', 'Bad Romance', 'Credits', 'How Bad Do U Want Me', 'Perfect Illusion'] and more.",concert_promotion,6,music_561
🤘 Experience Chris Sia performing hits like [] 🎟️ Get Tickets Now!,"Chris Sia anniversary tour! Downtown, Leesburg, 21-09-2024. Celebrate with hits like [].","🤘 Experience Chris Sia performing hits like [] 🎟️ Get Tickets Now! Chris Sia anniversary tour! Downtown, Leesburg, 21-09-2024. Celebrate with hits like [].",concert_promotion,6,music_562
🎤 Experience Calvin Harris for the  tour – One Night Only!,Last chance! Calvin Harris at Ushuaia Ibiza on 05-09-2025. Grab yours: https://www.setlist.fm/setlist/calvin-harris/2025/ushuaia-ibiza-sant-josep-de-sa-talaia-spain-43589f13.html.,🎤 Experience Calvin Harris for the  tour – One Night Only! Last chance! Calvin Harris at Ushuaia Ibiza on 05-09-2025. Grab yours: https://www.setlist.fm/setlist/calvin-harris/2025/ushuaia-ibiza-sant-josep-de-sa-talaia-spain-43589f13.html.,concert_promotion,6,music_563
❤️ Join ITZY for the  tour Limited Seats Available,Experience the  tour with ITZY live at Sungkyunkwan University on 12-09-2025.,❤️ Join ITZY for the  tour Limited Seats Available Experience the  tour with ITZY live at Sungkyunkwan University on 12-09-2025.,concert_promotion,6,music_564
"🎶 Experience Raisa Khan performing hits like ['Affectionately', 'Final Generations', 'Stay', 'Both Still'] Don't Miss Out!",Last chance! Raisa Khan at BBC Studios on 15-04-2025. Grab yours: https://www.setlist.fm/setlist/raisa-khan/2025/bbc-studios-salford-england-235904df.html.,"🎶 Experience Raisa Khan performing hits like ['Affectionately', 'Final Generations', 'Stay', 'Both Still'] Don't Miss Out! Last chance! Raisa Khan at BBC Studios on 15-04-2025. Grab yours: https://www.setlist.fm/setlist/raisa-khan/2025/bbc-studios-salford-england-235904df.html.",concert_promotion,6,music_565
"🤘 Don't Miss LUDMILLA performing hits like ['', 'Sou má', 'Senta e levanta', 'Brigas demais', 'Não quero mais', '5 contra 1', 'Sintomas de prazer', 'Morrer de viver', 'Sua preferida', 'Verdinha', 'Socadona', 'Te ensinei certin / Hoje', 'Zuri', 'Paraíso', 'Saudade da gente', 'Você não sabe o que é amor', 'Maliciosa / Maldivas', 'CAM GIRL', 'On My Mama', 'Fala mal de mim', 'Favela chegou'] Tickets Going Fast!","Get your spot now! LUDMILLA live at Autódromo de Interlagos, São Paulo, on 14-09-2025.","🤘 Don't Miss LUDMILLA performing hits like ['', 'Sou má', 'Senta e levanta', 'Brigas demais', 'Não quero mais', '5 contra 1', 'Sintomas de prazer', 'Morrer de viver', 'Sua preferida', 'Verdinha', 'Socadona', 'Te ensinei certin / Hoje', 'Zuri', 'Paraíso', 'Saudade da gente', 'Você não sabe o que é amor', 'Maliciosa / Maldivas', 'CAM GIRL', 'On My Mama', 'Fala mal de mim', 'Favela chegou'] Tickets Going Fast! Get your spot now! LUDMILLA live at Autódromo de Interlagos, São Paulo, on 14-09-2025.",concert_promotion,6,music_566
